ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
6000,4,40,491.0,1,1,3.006038188934326,6.081114292144775
6000,4,40,491.0,1,2,3.281717300415039,6.215930461883545
6000,4,40,491.0,1,3,3.1035194396972656,6.333496332168579
6000,4,40,491.0,1,4,3.137087345123291,6.232515335083008
6000,4,40,491.0,1,5,3.0297048091888428,6.185579061508179
6000,4,40,491.0,2,1,3.3676419258117676,5.600327730178833
6000,4,40,491.0,2,2,3.25237774848938,6.357112169265747
6000,4,40,491.0,2,3,3.3261022567749023,6.173500061035156
6000,4,40,491.0,2,4,3.1060192584991455,6.234469890594482
6000,4,40,491.0,2,5,3.3377273082733154,6.316146373748779
6000,4,40,491.0,3,1,3.266329765319824,6.293810129165649
6000,4,40,491.0,3,2,3.3636279106140137,5.6208860874176025
6000,4,40,491.0,3,3,3.4732065200805664,6.220833778381348
6000,4,40,491.0,3,4,3.461613178253174,6.3672966957092285
6000,4,40,491.0,3,5,3.297269344329834,6.291867256164551
6000,4,40,491.0,4,1,3.55771541595459,5.635461807250977
6000,4,40,491.0,4,2,3.5028090476989746,6.285148859024048
6000,4,40,491.0,4,3,3.551173210144043,6.34268856048584
6000,4,40,491.0,4,4,3.429286003112793,6.386204242706299
6000,4,40,491.0,4,5,3.633711814880371,6.254773378372192
6000,4,40,491.0,5,1,3.5328054428100586,6.327613830566406
6000,4,40,491.0,5,2,3.784820318222046,5.664974212646484
6000,4,40,491.0,5,3,3.6479415893554688,6.373713970184326
6000,4,40,491.0,5,4,3.744509696960449,6.346351385116577
6000,4,40,491.0,5,5,3.4427268505096436,6.290318250656128
6000,4,40,491.0,1,1,3.1678872108459473,5.505424737930298
6000,4,40,491.0,1,2,3.0538947582244873,6.158241510391235
6000,4,40,491.0,1,3,3.1485424041748047,6.0813307762146
6000,4,40,491.0,1,4,3.2555012702941895,6.2588489055633545
6000,4,40,491.0,1,5,3.240518808364868,6.292255163192749
6000,4,40,491.0,2,1,3.3754055500030518,5.68250036239624
6000,4,40,491.0,2,2,3.2277395725250244,6.249600648880005
6000,4,40,491.0,2,3,3.444704055786133,6.295151948928833
6000,4,40,491.0,2,4,3.2128360271453857,6.223233222961426
6000,4,40,491.0,2,5,3.2454609870910645,6.256463289260864
6000,4,40,491.0,3,1,3.399000644683838,6.204279661178589
6000,4,40,491.0,3,2,3.2025206089019775,6.345643043518066
6000,4,40,491.0,3,3,3.561800479888916,6.266907691955566
6000,4,40,491.0,3,4,3.218441963195801,6.3248066902160645
6000,4,40,491.0,3,5,3.4504122734069824,6.392209053039551
6000,4,40,491.0,4,1,3.364820718765259,6.038900852203369
6000,4,40,491.0,4,2,3.5979249477386475,6.152245283126831
6000,4,40,491.0,4,3,3.5221869945526123,6.4042067527771
6000,4,40,491.0,4,4,3.5302414894104004,6.314708232879639
6000,4,40,491.0,4,5,3.5139079093933105,6.369686126708984
6000,4,40,491.0,5,1,3.6731603145599365,5.753846883773804
6000,4,40,491.0,5,2,3.5081703662872314,6.400694370269775
6000,4,40,491.0,5,3,3.5525527000427246,6.328981161117554
6000,4,40,491.0,5,4,3.538363218307495,6.41444993019104
6000,4,40,491.0,5,5,3.6694839000701904,6.283740997314453
6000,4,40,491.0,1,1,3.194491386413574,5.604390382766724
6000,4,40,491.0,1,2,3.2820627689361572,6.174087285995483
6000,4,40,491.0,1,3,3.0227835178375244,6.256027460098267
6000,4,40,491.0,1,4,3.293912410736084,6.197543144226074
6000,4,40,491.0,1,5,3.0250868797302246,6.312590837478638
6000,4,40,491.0,2,1,3.2673583030700684,5.5945024490356445
6000,4,40,491.0,2,2,3.089927911758423,6.2794225215911865
6000,4,40,491.0,2,3,3.331514835357666,6.299347639083862
6000,4,40,491.0,2,4,3.1759345531463623,6.3591296672821045
6000,4,40,491.0,2,5,3.298893690109253,6.2456817626953125
6000,4,40,491.0,3,1,3.26161789894104,5.716278076171875
